Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2010-10-13,26.1,27.45,26.1,26.85,27.1,3579.0,0.98
2010-10-14,26.75,28.15,26.75,26.75,26.75,3239.0,0.89
2010-10-15,26.75,27.45,26.25,26.9,26.6,2564.0,0.68
2010-10-18,27.0,27.7,26.3,27.0,27.0,2320.0,0.63
2010-10-19,27.0,27.4,26.2,26.2,26.2,5520.0,1.46
2010-10-20,25.75,26.45,25.7,26.4,26.4,1297.0,0.34
2010-10-21,25.7,27.7,25.7,26.95,26.4,929.0,0.24
2010-10-22,25.5,27.75,25.5,27.75,27.55,7023.0,1.92
2010-10-25,27.95,28.95,27.95,28.95,28.95,9351.0,2.69
2010-10-26,28.9,30.05,28.9,30.05,30.0,13192.0,3.94
2010-10-27,30.5,31.5,30.0,31.5,31.5,23706.0,7.39
2010-10-28,32.1,32.1,30.0,30.0,30.0,8752.0,2.7
2010-10-29,29.0,29.0,28.5,28.5,28.5,2971.0,0.85
2010-11-01,28.0,29.1,28.0,29.0,28.8,1391.0,0.39
2010-11-02,30.0,30.0,28.5,29.1,29.05,4947.0,1.45
2010-11-03,30.0,30.0,28.2,28.5,28.45,5355.0,1.55
2010-11-04,28.5,28.5,27.45,28.0,27.95,11971.0,3.35
2010-11-05,27.0,29.9,27.0,29.1,29.3,625.0,0.18
2010-11-08,28.0,28.35,27.3,28.3,28.0,3855.0,1.06
2010-11-09,28.1,28.2,27.65,27.65,27.8,3106.0,0.87
2010-11-10,27.75,28.5,26.25,27.85,27.85,2170.0,0.6
2010-11-11,27.9,28.95,27.8,27.8,28.3,4308.0,1.21
2010-11-12,26.6,29.0,26.6,27.75,27.5,805.0,0.22
2010-11-15,26.25,29.0,26.25,27.75,27.75,1782.0,0.5
2010-11-16,28.95,28.95,25.15,26.5,26.25,12218.0,3.26
2010-11-18,25.55,27.5,23.65,23.65,23.65,37618.0,9.07
2010-11-19,23.75,24.3,23.0,23.0,23.1,6095.0,1.44
2010-11-22,23.3,24.5,23.0,23.05,23.15,5022.0,1.18
2010-11-23,22.65,23.65,22.3,23.45,23.45,1184.0,0.27
2010-11-24,22.1,25.0,22.1,24.1,24.35,8432.0,2.02
2010-11-25,24.5,26.8,23.1,24.7,24.4,17566.0,4.43
2010-11-26,23.25,23.5,22.1,22.25,22.25,7566.0,1.72
2010-11-29,21.05,23.0,21.0,23.0,22.35,2719.0,0.59
2010-11-30,23.4,23.75,22.05,22.5,22.45,5376.0,1.24
2010-12-01,20.65,23.85,20.65,23.05,23.15,2218.0,0.51
2010-12-02,22.85,23.75,22.85,23.5,23.5,2351.0,0.55
2010-12-03,22.0,24.5,21.15,21.15,21.35,9634.0,2.1
2010-12-06,19.3,21.9,19.3,20.05,20.1,5495.0,1.11
2010-12-07,20.65,21.1,20.0,20.1,20.15,2522.0,0.51
2010-12-08,20.15,21.15,20.15,20.2,21.0,2193.0,0.46
2010-12-09,22.0,22.0,18.9,18.9,19.05,7758.0,1.49
2010-12-10,20.8,20.8,18.1,19.0,20.25,5235.0,1.03
2010-12-13,19.5,20.3,19.5,19.5,19.5,332.0,0.06
2010-12-14,20.25,20.5,19.05,19.8,19.7,2231.0,0.44
2010-12-15,18.3,20.0,18.3,19.4,19.5,8735.0,1.71
2010-12-16,19.0,21.3,19.0,19.9,19.9,5161.0,1.04
2010-12-20,19.9,19.9,19.7,19.7,19.7,306.0,0.06
2010-12-21,20.95,21.35,20.3,21.35,21.35,5790.0,1.22
2010-12-22,23.0,23.0,20.9,20.9,21.2,3682.0,0.81
2010-12-23,22.9,22.9,20.05,21.8,21.55,3920.0,0.85
2010-12-24,22.9,22.9,20.2,20.45,20.5,16717.0,3.46
2010-12-27,20.2,21.3,20.2,20.8,20.8,1527.0,0.32
2010-12-28,21.45,21.45,20.4,20.9,20.9,1698.0,0.35
2010-12-29,20.8,21.0,20.1,20.55,20.6,1005.0,0.21
2010-12-30,20.85,21.25,20.45,20.5,20.75,417.0,0.09
2010-12-31,20.7,21.0,20.05,21.0,20.95,5056.0,1.04
2011-01-03,21.85,21.85,20.9,21.8,21.6,3876.0,0.83
2011-01-04,21.95,22.0,21.4,21.65,21.65,2690.0,0.59
2011-01-05,22.9,22.9,21.3,21.35,21.6,3218.0,0.69
2011-01-06,21.35,22.2,20.8,21.1,21.1,629.0,0.13
2011-01-07,21.65,22.25,21.1,21.25,21.2,2150.0,0.46
2011-01-10,20.6,20.85,19.7,20.0,20.25,2699.0,0.54
2011-01-11,19.0,21.65,19.0,20.0,20.0,837.0,0.17
2011-01-12,19.15,20.0,19.15,19.95,19.95,1127.0,0.22
2011-01-13,19.15,21.4,18.5,20.2,20.2,4482.0,0.9
2011-01-14,19.3,19.85,19.05,19.05,19.4,2641.0,0.52
2011-01-17,19.05,19.45,18.45,19.45,18.9,1383.0,0.26
2011-01-18,20.85,20.85,18.8,18.8,18.8,1093.0,0.21
2011-01-19,19.0,19.5,18.65,18.65,19.05,2001.0,0.38
2011-01-20,18.5,19.95,18.5,19.65,19.45,2597.0,0.51
2011-01-21,20.25,20.4,19.85,20.0,20.05,2055.0,0.42
2011-01-24,20.4,20.8,20.0,20.75,20.4,1179.0,0.24
2011-01-25,22.0,22.0,19.5,20.8,20.0,1989.0,0.4
2011-01-27,20.0,20.5,19.5,19.5,19.8,393.0,0.08
2011-01-28,22.0,23.5,18.15,19.15,19.4,13108.0,2.58
2011-01-31,18.15,19.7,18.15,18.6,18.45,11429.0,2.11
2011-02-01,18.55,19.0,18.2,18.2,18.45,1602.0,0.3
2011-02-02,20.8,20.8,18.45,18.6,18.75,3535.0,0.68
2011-02-03,18.15,19.45,18.15,18.3,18.3,2849.0,0.53
2011-02-04,18.3,19.0,18.3,18.4,18.4,581.0,0.11
2011-02-07,18.75,18.75,17.75,18.0,18.0,4408.0,0.79
2011-02-08,17.0,17.95,16.5,17.5,17.5,11676.0,2.03
2011-02-09,16.5,18.3,16.4,16.5,16.55,1871.0,0.31
2011-02-10,15.25,16.05,14.25,15.6,15.45,11128.0,1.65
2011-02-11,15.0,16.0,14.75,15.15,15.05,3002.0,0.45
2011-02-14,16.95,16.95,15.85,16.0,16.05,2060.0,0.33
2011-02-15,16.0,17.3,15.5,16.9,16.4,437.0,0.07
2011-02-16,17.75,17.75,15.65,16.15,16.15,655.0,0.11
2011-02-17,16.95,16.95,16.1,16.15,16.2,593.0,0.1
2011-02-18,17.0,17.85,15.55,16.05,16.05,2967.0,0.48
2011-02-21,16.95,16.95,14.8,16.65,16.65,945.0,0.15
2011-02-22,16.0,16.05,16.0,16.0,16.0,502.0,0.08
2011-02-23,16.95,19.0,16.0,17.6,16.75,1958.0,0.34
2011-02-24,17.0,17.55,15.4,15.55,16.0,3722.0,0.62
2011-02-25,16.95,16.95,16.5,16.9,16.9,379.0,0.06
2011-02-28,18.0,18.0,15.65,16.1,16.0,420.0,0.07
2011-03-01,17.0,17.0,15.65,16.1,16.25,251.0,0.04
2011-03-03,15.65,16.4,14.3,16.4,16.4,551.0,0.09
2011-03-04,16.4,16.75,16.0,16.0,16.05,1348.0,0.22
2011-03-07,14.35,17.0,14.15,15.35,15.35,2232.0,0.34
2011-03-08,16.95,17.0,15.35,16.85,16.85,4441.0,0.72
2011-03-09,16.95,16.95,15.7,16.0,16.5,2785.0,0.45
2011-03-10,15.65,16.4,15.65,16.0,16.2,3.0,0.0
2011-03-11,16.8,16.8,15.8,15.8,15.8,768.0,0.12
2011-03-14,16.75,16.75,15.7,16.4,16.35,1003.0,0.16
2011-03-15,15.3,15.35,15.25,15.25,15.3,328.0,0.05
2011-03-16,16.0,16.8,16.0,16.8,16.8,99.0,0.02
2011-03-17,15.2,17.0,15.2,16.95,16.95,2057.0,0.34
2011-03-18,17.0,18.0,16.1,16.7,16.75,5106.0,0.92
2011-03-21,15.4,18.75,15.4,17.8,17.05,6224.0,1.12
2011-03-22,17.9,18.0,17.9,18.0,18.0,2031.0,0.37
2011-03-23,17.05,18.6,16.7,18.1,18.25,4224.0,0.76
2011-03-24,17.0,19.6,17.0,18.9,18.2,1451.0,0.27
2011-03-25,17.5,19.0,17.1,17.85,17.85,8680.0,1.55
2011-03-28,19.7,19.7,17.85,17.85,17.85,2615.0,0.49
2011-03-29,17.15,18.1,17.15,18.1,18.1,1102.0,0.2
2011-03-30,17.2,18.75,17.2,18.0,18.35,683.0,0.12
2011-03-31,18.0,18.1,17.15,18.1,18.1,760.0,0.14
2011-04-01,18.0,18.25,17.85,18.25,17.95,1243.0,0.22
2011-04-04,18.25,18.8,18.05,18.05,18.05,4199.0,0.77
2011-04-05,17.9,19.2,17.9,19.1,19.1,635.0,0.12
2011-04-06,19.0,20.8,18.5,18.5,18.65,1859.0,0.35
2011-04-07,18.55,20.05,18.55,19.0,19.0,1231.0,0.23
2011-04-08,18.5,19.8,18.4,18.4,18.45,1477.0,0.28
2011-04-11,18.6,18.8,18.6,18.8,18.8,1095.0,0.2
2011-04-13,19.0,19.35,18.95,18.95,19.0,3050.0,0.58
2011-04-15,22.25,22.25,19.0,19.9,19.5,5962.0,1.15
2011-04-18,21.4,21.55,19.1,19.5,19.5,2168.0,0.43
